i_max, j_max, k_max
6000, 6000, 300

Extrema { x_min: -24.87702, x_max: 24.877022, y_min: -4.944555, y_max: 4.944555, z_min: -2.9968526, z_max: 3.9958036 }

ExtremaIJK { x_min: IJK { i: 2936, j: 3006, k: 150 }, x_max: IJK { i: 3060, j: 3001, k: 151 }, y_min: IJK { i: 2955, j: 2985, k: 147 }, y_max: IJK { i: 2943, j: 3015, k: 141 }, z_min: IJK { i: 2953, j: 2995, k: 141 }, z_max: IJK { i: 3014, j: 3001, k: 162 } }

Stacking pos:
[-144, -143, -142, -141, -140, -139, -138, -137, -136, -135, -134, -133, -132, -131, -130, -129, -128, -127, -126, -125, -124, -123, -122, -121, -120, -119, -118, -117, -116, -115, -114, -113, -112, -111, -110, -109, -108, -107, -106, -105, -104, -103, -102, -101, -100, -99, -98, -97, -96, -95, -94, -93, -92, -91, -90, -89, -88, -87, -86, -85, -84, -83, -82, -81, -80, -79, -78, -77, -76, -75, -74, -73, -72, -71, -70, -69, -68, -67, -66, -65, -64, -63, -62, -61, -60, -59, -58, -57, -56, -55, -54, -53, -52, -51, -50, -49, -48, -47, -46, -45, -44, -43, -42, -41, -40, -39, -38, -37, -36, -35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1, 0, 1, 2, 3, 2, 1, 0, -1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147]

Stacking shift_j:
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]

Bulk atoms:
a, b, c, d, surface
-44, -5, -9, 1, 1
-43, -5, -9, 1, 1
-42, -5, -9, 1, 1
-41, -5, -9, 1, 1
-40, -5, -9, 1, 1
-39, -5, -9, 1, 1
-38, -5, -9, 1, 1
-37, -5, -9, 1, 1
-36, -5, -9, 1, 1
-35, -5, -9, 1, 1
-34, -5, -9, 1, 1
-33, -5, -9, 1, 1
-32, -5, -9, 1, 1
-31, -5, -9, 1, 1
-30, -5, -9, 1, 1
-29, -5, -9, 1, 1
-28, -5, -9, 1, 1
-27, -5, -9, 1, 1
-26, -5, -9, 1, 1
-25, -5, -9, 1, 1
-24, -5, -9, 1, 1
-23, -5, -9, 1, 1
-22, -5, -9, 1, 1
-21, -5, -9, 1, 1
-20, -5, -9, 1, 1
-19, -5, -9, 1, 1
-18, -5, -9, 1, 1
-17, -5, -9, 1, 1
-16, -5, -9, 1, 1
-15, -5, -9, 1, 1
-14, -5, -9, 1, 1
-13, -5, -9, 1, 1
-12, -5, -9, 1, 1
-11, -5, -9, 1, 1
-10, -5, -9, 1, 1
-9, -5, -9, 1, 1
-8, -5, -9, 1, 1
-7, -5, -9, 1, 1
-6, -5, -9, 1, 1
20, -5, -9, 1, 1
21, -5, -9, 1, 1
22, -5, -9, 1, 1
23, -5, -9, 1, 1
24, -5, -9, 1, 1
25, -5, -9, 1, 1
26, -5, -9, 1, 1
27, -5, -9, 1, 1
28, -5, -9, 1, 1
29, -5, -9, 1, 1
30, -5, -9, 1, 1
31, -5, -9, 1, 1
32, -5, -9, 1, 1
33, -5, -9, 1, 1
34, -5, -9, 1, 1
35, -5, -9, 1, 1
36, -5, -9, 1, 1
37, -5, -9, 1, 1
38, -5, -9, 1, 1
39, -5, -9, 1, 1
40, -5, -9, 1, 1
41, -5, -9, 1, 1
42, -5, -9, 1, 1
43, -5, -9, 1, 1
44, -5, -9, 1, 1
45, -5, -9, 1, 1
46, -5, -9, 1, 1
47, -5, -9, 1, 1
48, -5, -9, 1, 1
49, -5, -9, 1, 1
50, -5, -9, 1, 1
51, -5, -9, 1, 1
52, -5, -9, 1, 1
53, -5, -9, 1, 1
54, -5, -9, 1, 1
55, -5, -9, 1, 1
56, -5, -9, 1, 1
57, -5, -9, 1, 1
58, -5, -9, 1, 1
59, -5, -9, 1, 1
60, -5, -9, 1, 1
61, -5, -9, 1, 1
62, -5, -9, 1, 1
63, -5, -9, 1, 1
64, -5, -9, 1, 1
65, -5, -9, 1, 1
66, -5, -9, 1, 1
67, -5, -9, 1, 1
-54, -4, -9, 1, 1
-53, -4, -9, 1, 1
-52, -4, -9, 1, 1
-51, -4, -9, 1, 1
-50, -4, -9, 1, 1
-49, -4, -9, 1, 1
-48, -4, -9, 1, 1
-47, -4, -9, 1, 1
-46, -4, -9, 1, 1
-45, -4, -9, 1, 1
-44, -4, -9, 1, 1
-43, -4, -9, 1, 1
-42, -4, -9, 1, 1
-41, -4, -9, 1, 1
-40, -4, -9, 1, 1
-39, -4, -9, 1, 1
-38, -4, -9, 1, 1
-37, -4, -9, 1, 1
-36, -4, -9, 1, 1
-35, -4, -9, 1, 1
-34, -4, -9, 1, 1
-33, -4, -9, 1, 1
-32, -4, -9, 1, 1
-31, -4, -9, 1, 1
-30, -4, -9, 1, 1
-29, -4, -9, 1, 1
-28, -4, -9, 1, 1
-27, -4, -9, 1, 1
-26, -4, -9, 1, 1
-25, -4, -9, 1, 1
-24, -4, -9, 1, 1
-23, -4, -9, 1, 1
-22, -4, -9, 1, 1
-21, -4, -9, 1, 1
-20, -4, -9, 1, 1
-19, -4, -9, 1, 1
-18, -4, -9, 1, 1
-17, -4, -9, 1, 1
-16, -4, -9, 1, 1
-15, -4, -9, 1, 1
-14, -4, -9, 1, 1
-13, -4, -9, 1, 1
-12, -4, -9, 1, 1
-11, -4, -9, 1, 1
-10, -4, -9, 1, 1
-9, -4, -9, 1, 1
-8, -4, -9, 1, 1
-7, -4, -9, 1, 1
-6, -4, -9, 1, 1
20, -4, -9, 1, 1
21, -4, -9, 1, 1
22, -4, -9, 1, 1
23, -4, -9, 1, 1
24, -4, -9, 1, 1
25, -4, -9, 1, 1
26, -4, -9, 1, 1
27, -4, -9, 1, 1
28, -4, -9, 1, 1
29, -4, -9, 1, 1
30, -4, -9, 1, 1
31, -4, -9, 1, 1
32, -4, -9, 1, 1
33, -4, -9, 1, 1
34, -4, -9, 1, 1
35, -4, -9, 1, 1
36, -4, -9, 1, 1
37, -4, -9, 1, 1
38, -4, -9, 1, 1
39, -4, -9, 1, 1
40, -4, -9, 1, 1
41, -4, -9, 1, 1
42, -4, -9, 1, 1
43, -4, -9, 1, 1
44, -4, -9, 1, 1
45, -4, -9, 1, 1
46, -4, -9, 1, 1
47, -4, -9, 1, 1
48, -4, -9, 1, 1
49, -4, -9, 1, 1
50, -4, -9, 1, 1
51, -4, -9, 1, 1
52, -4, -9, 1, 1
53, -4, -9, 1, 1
54, -4, -9, 1, 1
55, -4, -9, 1, 1
56, -4, -9, 1, 1
57, -4, -9, 1, 1
58, -4, -9, 1, 1
59, -4, -9, 1, 1
60, -4, -9, 1, 1
61, -4, -9, 1, 1
62, -4, -9, 1, 1
63, -4, -9, 1, 1
64, -4, -9, 1, 1
65, -4, -9, 1, 1
66, -4, -9, 1, 1
67, -4, -9, 1, 1
-55, -3, -9, 1, 1
-54, -3, -9, 1, 1
-53, -3, -9, 1, 1
-52, -3, -9, 1, 1
-51, -3, -9, 1, 1
-50, -3, -9, 1, 1
-49, -3, -9, 1, 1
-48, -3, -9, 1, 1
-47, -3, -9, 1, 1
-46, -3, -9, 1, 1
-45, -3, -9, 1, 1
-44, -3, -9, 1, 1
-43, -3, -9, 1, 1
-42, -3, -9, 1, 1
-41, -3, -9, 1, 1
-40, -3, -9, 1, 1
-39, -3, -9, 1, 1
-38, -3, -9, 1, 1
-37, -3, -9, 1, 1
-36, -3, -9, 1, 1
-35, -3, -9, 1, 1
-34, -3, -9, 1, 1
-33, -3, -9, 1, 1
-32, -3, -9, 1, 1
-31, -3, -9, 1, 1
-30, -3, -9, 1, 1
-29, -3, -9, 1, 1
-28, -3, -9, 1, 1
-27, -3, -9, 1, 1
-26, -3, -9, 1, 1
-25, -3, -9, 1, 1
-24, -3, -9, 1, 1
-23, -3, -9, 1, 1
-22, -3, -9, 1, 1
-21, -3, -9, 1, 1
-20, -3, -9, 1, 1
-19, -3, -9, 1, 1
-18, -3, -9, 1, 1
-17, -3, -9, 1, 1
-16, -3, -9, 1, 1
-15, -3, -9, 1, 1
-14, -3, -9, 1, 1
-13, -3, -9, 1, 1
-12, -3, -9, 1, 1
-11, -3, -9, 1, 1
-10, -3, -9, 1, 1
-9, -3, -9, 1, 1
-8, -3, -9, 1, 1
-7, -3, -9, 1, 1
19, -3, -9, 1, 1
20, -3, -9, 1, 1
21, -3, -9, 1, 1
22, -3, -9, 1, 1
23, -3, -9, 1, 1
24, -3, -9, 1, 1
25, -3, -9, 1, 1
26, -3, -9, 1, 1
27, -3, -9, 1, 1
28, -3, -9, 1, 1
29, -3, -9, 1, 1
30, -3, -9, 1, 1
31, -3, -9, 1, 1
32, -3, -9, 1, 1
33, -3, -9, 1, 1
34, -3, -9, 1, 1
35, -3, -9, 1, 1
36, -3, -9, 1, 1
37, -3, -9, 1, 1
38, -3, -9, 1, 1
39, -3, -9, 1, 1
40, -3, -9, 1, 1
41, -3, -9, 1, 1
42, -3, -9, 1, 1
43, -3, -9, 1, 1
44, -3, -9, 1, 1
45, -3, -9, 1, 1
46, -3, -9, 1, 1
47, -3, -9, 1, 1
48, -3, -9, 1, 1
49, -3, -9, 1, 1
50, -3, -9, 1, 1
51, -3, -9, 1, 1
52, -3, -9, 1, 1
53, -3, -9, 1, 1
54, -3, -9, 1, 1
55, -3, -9, 1, 1
56, -3, -9, 1, 1
57, -3, -9, 1, 1
58, -3, -9, 1, 1
59, -3, -9, 1, 1
60, -3, -9, 1, 1
61, -3, -9, 1, 1
62, -3, -9, 1, 1
63, -3, -9, 1, 1
64, -3, -9, 1, 1
65, -3, -9, 1, 1
66, -3, -9, 1, 1
67, -3, -9, 1, 1
-55, -2, -9, 1, 1
-54, -2, -9, 1, 1
-53, -2, -9, 1, 1
-52, -2, -9, 1, 1
-51, -2, -9, 1, 1
-50, -2, -9, 1, 1
-49, -2, -9, 1, 1
-48, -2, -9, 1, 1
-47, -2, -9, 1, 1
-46, -2, -9, 1, 1
-45, -2, -9, 1, 1
-44, -2, -9, 1, 1
-43, -2, -9, 1, 1
-42, -2, -9, 1, 1
-41, -2, -9, 1, 1
-40, -2, -9, 1, 1
-39, -2, -9, 1, 1
-38, -2, -9, 1, 1
-37, -2, -9, 1, 1
-36, -2, -9, 1, 1
-35, -2, -9, 1, 1
-34, -2, -9, 1, 1
-33, -2, -9, 1, 1
-32, -2, -9, 1, 1
-31, -2, -9, 1, 1
-30, -2, -9, 1, 1
-29, -2, -9, 1, 1
-28, -2, -9, 1, 1
-27, -2, -9, 1, 1
-26, -2, -9, 1, 1
-25, -2, -9, 1, 1
-24, -2, -9, 1, 1
-23, -2, -9, 1, 1
-22, -2, -9, 1, 1
-21, -2, -9, 1, 1
-20, -2, -9, 1, 1
-19, -2, -9, 1, 1
-18, -2, -9, 1, 1
-17, -2, -9, 1, 1
-16, -2, -9, 1, 1
-15, -2, -9, 1, 1
-14, -2, -9, 1, 1
-13, -2, -9, 1, 1
-12, -2, -9, 1, 1
-11, -2, -9, 1, 1
-10, -2, -9, 1, 1
-9, -2, -9, 1, 1
-8, -2, -9, 1, 1
-7, -2, -9, 1, 1
18, -2, -9, 1, 1
19, -2, -9, 1, 1
20, -2, -9, 1, 1
21, -2, -9, 1, 1
22, -2, -9, 1, 1
23, -2, -9, 1, 1
24, -2, -9, 1, 1
25, -2, -9, 1, 1
26, -2, -9, 1, 1
27, -2, -9, 1, 1
28, -2, -9, 1, 1
29, -2, -9, 1, 1
30, -2, -9, 1, 1
31, -2, -9, 1, 1
32, -2, -9, 1, 1
33, -2, -9, 1, 1
34, -2, -9, 1, 1
35, -2, -9, 1, 1
36, -2, -9, 1, 1
37, -2, -9, 1, 1
38, -2, -9, 1, 1
39, -2, -9, 1, 1
40, -2, -9, 1, 1
41, -2, -9, 1, 1
42, -2, -9, 1, 1
43, -2, -9, 1, 1
44, -2, -9, 1, 1
45, -2, -9, 1, 1
46, -2, -9, 1, 1
47, -2, -9, 1, 1
48, -2, -9, 1, 1
49, -2, -9, 1, 1
50, -2, -9, 1, 1
51, -2, -9, 1, 1
52, -2, -9, 1, 1
53, -2, -9, 1, 1
54, -2, -9, 1, 1
55, -2, -9, 1, 1
56, -2, -9, 1, 1
57, -2, -9, 1, 1
58, -2, -9, 1, 1
59, -2, -9, 1, 1
60, -2, -9, 1, 1
61, -2, -9, 1, 1
62, -2, -9, 1, 1
63, -2, -9, 1, 1
64, -2, -9, 1, 1
65, -2, -9, 1, 1
66, -2, -9, 1, 1
-56, -1, -9, 1, 1
-55, -1, -9, 1, 1
-54, -1, -9, 1, 1
-53, -1, -9, 1, 1
-52, -1, -9, 1, 1
-51, -1, -9, 1, 1
-50, -1, -9, 1, 1
-49, -1, -9, 1, 1
-48, -1, -9, 1, 1
-47, -1, -9, 1, 1
-46, -1, -9, 1, 1
-45, -1, -9, 1, 1
-44, -1, -9, 1, 1
-43, -1, -9, 1, 1
-42, -1, -9, 1, 1
-41, -1, -9, 1, 1
-40, -1, -9, 1, 1
-39, -1, -9, 1, 1
-38, -1, -9, 1, 1
-37, -1, -9, 1, 1
-36, -1, -9, 1, 1
-35, -1, -9, 1, 1
-34, -1, -9, 1, 1
-33, -1, -9, 1, 1
-32, -1, -9, 1, 1
-31, -1, -9, 1, 1
-30, -1, -9, 1, 1
-29, -1, -9, 1, 1
-28, -1, -9, 1, 1
-27, -1, -9, 1, 1
-26, -1, -9, 1, 1
-25, -1, -9, 1, 1
-24, -1, -9, 1, 1
-23, -1, -9, 1, 1
-22, -1, -9, 1, 1
-21, -1, -9, 1, 1
-20, -1, -9, 1, 1
-19, -1, -9, 1, 1
-18, -1, -9, 1, 1
-17, -1, -9, 1, 1
-16, -1, -9, 1, 1
-15, -1, -9, 1, 1
-14, -1, -9, 1, 1
-13, -1, -9, 1, 1
-12, -1, -9, 1, 1
-11, -1, -9, 1, 1
-10, -1, -9, 1, 1
-9, -1, -9, 1, 1
-8, -1, -9, 1, 1
17, -1, -9, 1, 1
18, -1, -9, 1, 1
19, -1, -9, 1, 1
20, -1, -9, 1, 1
21, -1, -9, 1, 1
22, -1, -9, 1, 1
23, -1, -9, 1, 1
24, -1, -9, 1, 1
25, -1, -9, 1, 1
26, -1, -9, 1, 1
27, -1, -9, 1, 1
28, -1, -9, 1, 1
29, -1, -9, 1, 1
30, -1, -9, 1, 1
31, -1, -9, 1, 1
32, -1, -9, 1, 1
33, -1, -9, 1, 1
34, -1, -9, 1, 1
35, -1, -9, 1, 1
36, -1, -9, 1, 1
37, -1, -9, 1, 1
38, -1, -9, 1, 1
39, -1, -9, 1, 1
40, -1, -9, 1, 1
41, -1, -9, 1, 1
42, -1, -9, 1, 1
43, -1, -9, 1, 1
44, -1, -9, 1, 1
45, -1, -9, 1, 1
46, -1, -9, 1, 1
47, -1, -9, 1, 1
48, -1, -9, 1, 1
49, -1, -9, 1, 1
50, -1, -9, 1, 1
51, -1, -9, 1, 1
52, -1, -9, 1, 1
53, -1, -9, 1, 1
54, -1, -9, 1, 1
55, -1, -9, 1, 1
56, -1, -9, 1, 1
57, -1, -9, 1, 1
58, -1, -9, 1, 1
59, -1, -9, 1, 1
60, -1, -9, 1, 1
61, -1, -9, 1, 1
62, -1, -9, 1, 1
63, -1, -9, 1, 1
64, -1, -9, 1, 1
65, -1, -9, 1, 1
66, -1, -9, 1, 1
-56, 0, -9, 1, 1
-55, 0, -9, 1, 1
-54, 0, -9, 1, 1
-53, 0, -9, 1, 1
-52, 0, -9, 1, 1
-51, 0, -9, 1, 1
-50, 0, -9, 1, 1
-49, 0, -9, 1, 1
-48, 0, -9, 1, 1
-47, 0, -9, 1, 1
-46, 0, -9, 1, 1
-45, 0, -9, 1, 1
-44, 0, -9, 1, 1
-43, 0, -9, 1, 1
-42, 0, -9, 1, 1
-41, 0, -9, 1, 1
-40, 0, -9, 1, 1
-39, 0, -9, 1, 1
-38, 0, -9, 1, 1
-37, 0, -9, 1, 1
-36, 0, -9, 1, 1
-35, 0, -9, 1, 1
-34, 0, -9, 1, 1
-33, 0, -9, 1, 1
-32, 0, -9, 1, 1
-31, 0, -9, 1, 1
-30, 0, -9, 1, 1
-29, 0, -9, 1, 1
-28, 0, -9, 1, 1
-27, 0, -9, 1, 1
-26, 0, -9, 1, 1
-25, 0, -9, 1, 1
-24, 0, -9, 1, 1
-23, 0, -9, 1, 1
-22, 0, -9, 1, 1
-21, 0, -9, 1, 1
-20, 0, -9, 1, 1
-19, 0, -9, 1, 1
-18, 0, -9, 1, 1
-17, 0, -9, 1, 1
-16, 0, -9, 1, 1
-15, 0, -9, 1, 1
-14, 0, -9, 1, 1
-13, 0, -9, 1, 1
-12, 0, -9, 1, 1
-11, 0, -9, 1, 1
-10, 0, -9, 1, 1
-9, 0, -9, 1, 1
-8, 0, -9, 1, 1
17, 0, -9, 1, 1
18, 0, -9, 1, 1
19, 0, -9, 1, 1
20, 0, -9, 1, 1
21, 0, -9, 1, 1
22, 0, -9, 1, 1
23, 0, -9, 1, 1
24, 0, -9, 1, 1
25, 0, -9, 1, 1
26, 0, -9, 1, 1
27, 0, -9, 1, 1
28, 0, -9, 1, 1
29, 0, -9, 1, 1
30, 0, -9, 1, 1
31, 0, -9, 1, 1
32, 0, -9, 1, 1
33, 0, -9, 1, 1
34, 0, -9, 1, 1
35, 0, -9, 1, 1
36, 0, -9, 1, 1
37, 0, -9, 1, 1
38, 0, -9, 1, 1
39, 0, -9, 1, 1
40, 0, -9, 1, 1
41, 0, -9, 1, 1
42, 0, -9, 1, 1
43, 0, -9, 1, 1
44, 0, -9, 1, 1
45, 0, -9, 1, 1
46, 0, -9, 1, 1
47, 0, -9, 1, 1
48, 0, -9, 1, 1
49, 0, -9, 1, 1
50, 0, -9, 1, 1
51, 0, -9, 1, 1
52, 0, -9, 1, 1
53, 0, -9, 1, 1
54, 0, -9, 1, 1
55, 0, -9, 1, 1
56, 0, -9, 1, 1
57, 0, -9, 1, 1
58, 0, -9, 1, 1
59, 0, -9, 1, 1
60, 0, -9, 1, 1
61, 0, -9, 1, 1
62, 0, -9, 1, 1
63, 0, -9, 1, 1
64, 0, -9, 1, 1
65, 0, -9, 1, 1
-57, 1, -9, 1, 1
-56, 1, -9, 1, 1
-55, 1, -9, 1, 1
-54, 1, -9, 1, 1
-53, 1, -9, 1, 1
-52, 1, -9, 1, 1
-51, 1, -9, 1, 1
-50, 1, -9, 1, 1
-49, 1, -9, 1, 1
-48, 1, -9, 1, 1
-47, 1, -9, 1, 1
-46, 1, -9, 1, 1
-45, 1, -9, 1, 1
-44, 1, -9, 1, 1
-43, 1, -9, 1, 1
-42, 1, -9, 1, 1
-41, 1, -9, 1, 1
-40, 1, -9, 1, 1
-39, 1, -9, 1, 1
-38, 1, -9, 1, 1
-37, 1, -9, 1, 1
-36, 1, -9, 1, 1
-35, 1, -9, 1, 1
-34, 1, -9, 1, 1
-33, 1, -9, 1, 1
-32, 1, -9, 1, 1
-31, 1, -9, 1, 1
-30, 1, -9, 1, 1
-29, 1, -9, 1, 1
-28, 1, -9, 1, 1
-27, 1, -9, 1, 1
-26, 1, -9, 1, 1
-25, 1, -9, 1, 1
-24, 1, -9, 1, 1
-23, 1, -9, 1, 1
-22, 1, -9, 1, 1
-21, 1, -9, 1, 1
-20, 1, -9, 1, 1
-19, 1, -9, 1, 1
-18, 1, -9, 1, 1
-17, 1, -9, 1, 1
-16, 1, -9, 1, 1
-15, 1, -9, 1, 1
-14, 1, -9, 1, 1
-13, 1, -9, 1, 1
-12, 1, -9, 1, 1
-11, 1, -9, 1, 1
-10, 1, -9, 1, 1
-9, 1, -9, 1, 1
16, 1, -9, 1, 1
17, 1, -9, 1, 1
18, 1, -9, 1, 1
19, 1, -9, 1, 1
20, 1, -9, 1, 1
21, 1, -9, 1, 1
22, 1, -9, 1, 1
23, 1, -9, 1, 1
24, 1, -9, 1, 1
25, 1, -9, 1, 1
26, 1, -9, 1, 1
27, 1, -9, 1, 1
28, 1, -9, 1, 1
29, 1, -9, 1, 1
30, 1, -9, 1, 1
31, 1, -9, 1, 1
32, 1, -9, 1, 1
33, 1, -9, 1, 1
34, 1, -9, 1, 1
35, 1, -9, 1, 1
36, 1, -9, 1, 1
37, 1, -9, 1, 1
38, 1, -9, 1, 1
39, 1, -9, 1, 1
40, 1, -9, 1, 1
41, 1, -9, 1, 1
42, 1, -9, 1, 1
43, 1, -9, 1, 1
44, 1, -9, 1, 1
45, 1, -9, 1, 1
46, 1, -9, 1, 1
47, 1, -9, 1, 1
48, 1, -9, 1, 1
49, 1, -9, 1, 1
50, 1, -9, 1, 1
51, 1, -9, 1, 1
52, 1, -9, 1, 1
53, 1, -9, 1, 1
54, 1, -9, 1, 1
55, 1, -9, 1, 1
56, 1, -9, 1, 1
57, 1, -9, 1, 1
58, 1, -9, 1, 1
59, 1, -9, 1, 1
60, 1, -9, 1, 1
61, 1, -9, 1, 1
62, 1, -9, 1, 1
63, 1, -9, 1, 1
64, 1, -9, 1, 1
65, 1, -9, 1, 1
-57, 2, -9, 1, 1
-56, 2, -9, 1, 1
-55, 2, -9, 1, 1
-54, 2, -9, 1, 1
-53, 2, -9, 1, 1
-52, 2, -9, 1, 1
-51, 2, -9, 1, 1
-50, 2, -9, 1, 1
-49, 2, -9, 1, 1
-48, 2, -9, 1, 1
-47, 2, -9, 1, 1
-46, 2, -9, 1, 1
-45, 2, -9, 1, 1
-44, 2, -9, 1, 1
-43, 2, -9, 1, 1
-42, 2, -9, 1, 1
-41, 2, -9, 1, 1
-40, 2, -9, 1, 1
-39, 2, -9, 1, 1
-38, 2, -9, 1, 1
-37, 2, -9, 1, 1
-36, 2, -9, 1, 1
-35, 2, -9, 1, 1
-34, 2, -9, 1, 1
-33, 2, -9, 1, 1
-32, 2, -9, 1, 1
-31, 2, -9, 1, 1
-30, 2, -9, 1, 1
-29, 2, -9, 1, 1
-28, 2, -9, 1, 1
-27, 2, -9, 1, 1
-26, 2, -9, 1, 1
-25, 2, -9, 1, 1
-24, 2, -9, 1, 1
-23, 2, -9, 1, 1
-22, 2, -9, 1, 1
-21, 2, -9, 1, 1
-20, 2, -9, 1, 1
-19, 2, -9, 1, 1
-18, 2, -9, 1, 1
-17, 2, -9, 1, 1
-16, 2, -9, 1, 1
-15, 2, -9, 1, 1
-14, 2, -9, 1, 1
-13, 2, -9, 1, 1
-12, 2, -9, 1, 1
-11, 2, -9, 1, 1
-10, 2, -9, 1, 1
-9, 2, -9, 1, 1
16, 2, -9, 1, 1
17, 2, -9, 1, 1
18, 2, -9, 1, 1
19, 2, -9, 1, 1
20, 2, -9, 1, 1
21, 2, -9, 1, 1
22, 2, -9, 1, 1
23, 2, -9, 1, 1
24, 2, -9, 1, 1
25, 2, -9, 1, 1
26, 2, -9, 1, 1
27, 2, -9, 1, 1
28, 2, -9, 1, 1
29, 2, -9, 1, 1
30, 2, -9, 1, 1
31, 2, -9, 1, 1
32, 2, -9, 1, 1
33, 2, -9, 1, 1
34, 2, -9, 1, 1
35, 2, -9, 1, 1
36, 2, -9, 1, 1
37, 2, -9, 1, 1
38, 2, -9, 1, 1
39, 2, -9, 1, 1
40, 2, -9, 1, 1
41, 2, -9, 1, 1
42, 2, -9, 1, 1
43, 2, -9, 1, 1
44, 2, -9, 1, 1
45, 2, -9, 1, 1
46, 2, -9, 1, 1
47, 2, -9, 1, 1
48, 2, -9, 1, 1
49, 2, -9, 1, 1
50, 2, -9, 1, 1
51, 2, -9, 1, 1
52, 2, -9, 1, 1
53, 2, -9, 1, 1
54, 2, -9, 1, 1
55, 2, -9, 1, 1
56, 2, -9, 1, 1
57, 2, -9, 1, 1
58, 2, -9, 1, 1
59, 2, -9, 1, 1
60, 2, -9, 1, 1
61, 2, -9, 1, 1
62, 2, -9, 1, 1
63, 2, -9, 1, 1
64, 2, -9, 1, 1
-58, 3, -9, 1, 1
-57, 3, -9, 1, 1
-56, 3, -9, 1, 1
-55, 3, -9, 1, 1
-54, 3, -9, 1, 1
-53, 3, -9, 1, 1
-52, 3, -9, 1, 1
-51, 3, -9, 1, 1
-50, 3, -9, 1, 1
-49, 3, -9, 1, 1
-48, 3, -9, 1, 1
-47, 3, -9, 1, 1
-46, 3, -9, 1, 1
-45, 3, -9, 1, 1
-44, 3, -9, 1, 1
-43, 3, -9, 1, 1
-42, 3, -9, 1, 1
-41, 3, -9, 1, 1
-40, 3, -9, 1, 1
-39, 3, -9, 1, 1
-38, 3, -9, 1, 1
-37, 3, -9, 1, 1
-36, 3, -9, 1, 1
-35, 3, -9, 1, 1
-34, 3, -9, 1, 1
-33, 3, -9, 1, 1
-32, 3, -9, 1, 1
-31, 3, -9, 1, 1
-30, 3, -9, 1, 1
-29, 3, -9, 1, 1
-28, 3, -9, 1, 1
-27, 3, -9, 1, 1
-26, 3, -9, 1, 1
-25, 3, -9, 1, 1
-24, 3, -9, 1, 1
-23, 3, -9, 1, 1
-22, 3, -9, 1, 1
-21, 3, -9, 1, 1
-20, 3, -9, 1, 1
-19, 3, -9, 1, 1
-18, 3, -9, 1, 1
-17, 3, -9, 1, 1
-16, 3, -9, 1, 1
-15, 3, -9, 1, 1
-14, 3, -9, 1, 1
